0.14047, 0.0
0.14460641019798307, -0.037334227436376544
0.14578350119466923, -0.07233054902701191
0.14931829593936383, -0.10156159156660499
0.1536155365367482, -0.13264040988311315
0.155769259714219, -0.15584863276157684
0.161796626280119, -0.18603050801111992
0.17390375217089, -0.23141353616458654
0.1832775947686626, -0.25626714538924317
0.19354123652347283, -0.2787471808341309
0.2051972254688862, -0.30090695036558973
0.21984454166763617, -0.32343363525636165
0.2396541901568246, -0.3412896960045331
0.2617059193344034, -0.3562437080453205
0.28376772750576834, -0.36635980306877564
0.3056020088441452, -0.3714540097312173
0.3279185923132148, -0.37351273005169466
0.3500020671714615, -0.3732288153719348
0.37209123748821477, -0.37021108060895874
0.3941815084643906, -0.3666650293231977
0.4162803408634091, -0.3590094950729094
0.43838046518438833, -0.3507338382815028
0.4604917994980441, -0.33707738500537404
0.47478018066603556, -0.3297343379763779
