0.01608241652718012, 25693432586001842000
0.04709371380786581, 25760384090208334000
0.07810192931620591, 25800554992732230000
0.10910783349528685, 25820640443994178000
0.14011027068047915, 25810597718363200000
0.17110211427323369, 25708496674448302000
0.20208471254895166, 25526053825485610000
0.2330609546692069, 25288375985552560000
0.26402910713705535, 24980399066202694000
0.2956513570302058, 24524900593834210000
0.325938253953957, 24128441175175078000
0.356886567512331, 23648064132493500000
0.3878219761490081, 23055543320266035000
0.41830749417593177, 22402347707351440000
0.44968086600033136, 21766852398361444000
0.47935163868936065, 20988503721975063000
0.5217829604042432, 19684535083469136000
0.5526836991020334, 18790732502312460000
0.583580778195163, 17865127956657697000
0.614467263695855, 16847465092719010000
0.6453514378672878, 15809716777518383000
0.6762348415956341, 14765273311897100000
0.7071351710580704, 13867914475516990000
0.7379997229446111, 12659648504602910000
0.7688734961343777, 11531515658723512000
0.7997501798869151, 10428675603322122000
0.8295037507653109, 9188171166806143000
0.861492311763647, 8125357882218201000
0.8923612696841239, 6955380346209747000
0.9232275952573887, 5762527712930742000
0.9541007264112502, 4628815575034130000
0.9768882178825213, 3793595560058138600
1.001491243280735, 2931506849315066000
