0.015031724768128307, 16562921199841423000
0.04602087181008052, 16437387129454248000
0.07700809274431675, 16295115183015449000
0.10799280973852221, 16131083997709550000
0.1410753976386021, 15917808219178074000
0.1699520353560387, 15714310884024132000
0.20092577353626329, 15454873805223973000
0.23189546689028434, 15160287186715398000
0.2640793227926919, 14821917808219169000
0.29382194867662964, 14458970180152398000
0.32477873710895383, 14052239792097952000
0.3557328289904757, 13622076377571238000
0.3866830686565657, 13158437210941280000
0.4174540695538785, 12740910892833546000
0.4485775770548262, 12179271461921325000
0.47952377189471257, 11680482755582956000
0.51046765540534, 11161608597982638000
0.5414117315267388, 10644408227987480000
0.5723498157021341, 10075137847220826000
0.6032989207156787, 9601638549971362000
0.6342441525017071, 9094480905607180000
0.6684111795955041, 8465753424657531000
0.6961305712475607, 8045016077170414000
0.7270719508181571, 7504382680702984000
0.76143890789287, 6876712328767115000
0.7889522060193197, 6401356648901022000
0.8198908890391139, 5837290225961320000
0.8507576696204335, 5206199525440991000
0.8817578540970366, 4618772849403159000
0.9126992144065558, 4077972074175217700
0.9436319457535078, 3462185614236000000
0.9745756366533633, 2941637669030519000
0.9959369898190507, 2542857772100600000
