 4.84258E-01, -3.21121E-01
 4.91275E-01, -3.15509E-01
 4.98182E-01, -3.09763E-01
 5.04984E-01, -3.03892E-01
 5.11667E-01, -2.97886E-01
 5.18210E-01, -2.91729E-01
 5.24599E-01, -2.85412E-01
 5.30835E-01, -2.78944E-01
 5.36929E-01, -2.72342E-01
 5.42897E-01, -2.65625E-01
 5.48752E-01, -2.58811E-01
 5.54518E-01, -2.51919E-01
 5.60217E-01, -2.44973E-01
 5.65879E-01, -2.37996E-01
 5.71513E-01, -2.30997E-01
 5.77106E-01, -2.23964E-01
 5.82630E-01, -2.16877E-01
 5.88053E-01, -2.09715E-01
 5.93352E-01, -2.02458E-01
 5.98531E-01, -1.95116E-01
 6.03607E-01, -1.87702E-01
 6.08602E-01, -1.80233E-01
 6.13534E-01, -1.72722E-01
 6.18395E-01, -1.65165E-01
 6.23153E-01, -1.57544E-01
 6.27773E-01, -1.49837E-01
 6.32223E-01, -1.42032E-01
 6.36483E-01, -1.34120E-01
 6.40546E-01, -1.26106E-01
 6.44420E-01, -1.18000E-01
 6.48109E-01, -1.09807E-01
 6.51612E-01, -1.01533E-01
 6.54913E-01, -9.31766E-02
 6.57984E-01, -8.47329E-02
 6.60798E-01, -7.62000E-02
 6.72692E-01, -7.62000E-02
 6.72692E-01,  7.62000E-02
 6.60798E-01,  7.62000E-02
 6.57984E-01,  8.47329E-02
 6.54913E-01,  9.31766E-02
 6.51612E-01,  1.01533E-01
 6.48109E-01,  1.09807E-01
 6.44420E-01,  1.18000E-01
 6.40546E-01,  1.26106E-01
 6.36483E-01,  1.34120E-01
 6.32223E-01,  1.42032E-01
 6.27773E-01,  1.49837E-01
 6.23153E-01,  1.57544E-01
 6.18395E-01,  1.65165E-01
 6.13534E-01,  1.72722E-01
 6.08602E-01,  1.80233E-01
 6.03607E-01,  1.87702E-01
 5.98531E-01,  1.95116E-01
 5.93352E-01,  2.02458E-01
 5.88053E-01,  2.09715E-01
 5.82630E-01,  2.16877E-01
 5.77106E-01,  2.23964E-01
 5.71513E-01,  2.30997E-01
 5.65879E-01,  2.37996E-01
 5.60217E-01,  2.44973E-01
 5.54518E-01,  2.51919E-01
 5.48752E-01,  2.58811E-01
 5.42897E-01,  2.65625E-01
 5.36929E-01,  2.72342E-01
 5.30835E-01,  2.78944E-01
 5.24599E-01,  2.85412E-01
 5.18210E-01,  2.91729E-01
 5.11667E-01,  2.97886E-01
 5.04984E-01,  3.03892E-01
 4.98182E-01,  3.09763E-01
 4.91275E-01,  3.15509E-01
 4.84258E-01,  3.21121E-01
 4.77121E-01,  3.26578E-01
 4.69847E-01,  3.31853E-01
 4.62423E-01,  3.36914E-01
 4.54828E-01,  3.41714E-01
 4.47042E-01,  3.46198E-01
 4.39060E-01,  3.50322E-01
 4.30908E-01,  3.54099E-01
 4.22626E-01,  3.57584E-01
 4.14247E-01,  3.60828E-01
 4.05773E-01,  3.63815E-01
 3.97191E-01,  3.66476E-01
 3.88495E-01,  3.68731E-01
 3.79703E-01,  3.70572E-01
 3.70841E-01,  3.72054E-01
 3.61938E-01,  3.73259E-01
 3.53003E-01,  3.74199E-01
 3.44039E-01,  3.74811E-01
 3.35057E-01,  3.74994E-01
 3.26077E-01,  3.74707E-01
 3.17121E-01,  3.73981E-01
 3.08201E-01,  3.72903E-01
 2.99330E-01,  3.71482E-01
 2.90539E-01,  3.69628E-01
 2.81888E-01,  3.67205E-01
 2.73434E-01,  3.64164E-01
 2.65205E-01,  3.60559E-01
 2.57216E-01,  3.56449E-01
 2.49514E-01,  3.51825E-01
 2.42189E-01,  3.46627E-01
 2.35298E-01,  3.40864E-01
 2.28819E-01,  3.34639E-01
 2.22660E-01,  3.28099E-01
 2.16833E-01,  3.21261E-01
 2.11441E-01,  3.14075E-01
 2.06616E-01,  3.06499E-01
 2.02253E-01,  2.98646E-01
 1.98136E-01,  2.90659E-01
 1.94063E-01,  2.82650E-01
 1.90060E-01,  2.74606E-01
 1.86230E-01,  2.66478E-01
 1.82667E-01,  2.58230E-01
 1.79401E-01,  2.49860E-01
 1.76447E-01,  2.41375E-01
 1.73809E-01,  2.32786E-01
 1.71416E-01,  2.24125E-01
 1.69148E-01,  2.15432E-01
 1.66873E-01,  2.06740E-01
 1.64538E-01,  1.98063E-01
 1.62192E-01,  1.89390E-01
 1.59949E-01,  1.80689E-01
 1.57903E-01,  1.71940E-01
 1.56089E-01,  1.63140E-01
 1.54502E-01,  1.54295E-01
 1.53139E-01,  1.45415E-01
 1.51971E-01,  1.36506E-01
 1.50943E-01,  1.27581E-01
 1.49967E-01,  1.18649E-01
 1.48943E-01,  1.09722E-01
 1.47830E-01,  1.00806E-01
 1.46695E-01,  9.18922E-02
 1.45654E-01,  8.29679E-02
 1.44843E-01,  7.40200E-02
 1.44341E-01,  6.50492E-02
 1.44083E-01,  5.60679E-02
 1.43942E-01,  4.70837E-02
